Hugo_Symbol,Hugo_Symbol,0
SMARCD1,SGCD,0.0922471360785824
SGCD,SMARCD1,0.0922471360785824
AKAP9,DNAH11,0.09178179596227272
DNAH11,AKAP9,0.09178179596227272
NT5E,SMARCB1,0.09144071377234968
SMARCB1,NT5E,0.09144071377234968
FANCA,SMARCB1,0.09065487313868394
SMARCB1,FANCA,0.09065487313868394
CTNNA3,FANCA,0.09036272753813217
FANCA,CTNNA3,0.09036272753813217
RYR2,KLRG1,0.09028793286809889
KLRG1,RYR2,0.09028793286809889
SYNE1,CDKN2A,0.09019974917762041
CDKN2A,SYNE1,0.09019974917762041
APC,NOTCH1,0.09000260796803701
NOTCH1,APC,0.09000260796803701
MEN1,SGCD,0.08983131882957995
SGCD,MEN1,0.08983131882957995
RYR2,MYO1A,0.08964198691227163
MYO1A,RYR2,0.08964198691227163
ERBB2,CDH1,0.08958454190355479
CDH1,ERBB2,0.08958454190355479
ARID1B,TG,0.0895225650110566
TG,ARID1B,0.0895225650110566
AHNAK2,AHNAK,0.08943131929922066
AHNAK,AHNAK2,0.08943131929922066
TP53,AKAP9,0.08934483396686113
AKAP9,TP53,0.08934483396686113
CLRN2,SMARCB1,0.08925185506899577
SMARCB1,CLRN2,0.08925185506899577
FRMD3,SMARCB1,0.08925185506899574
SMARCB1,FRMD3,0.08925185506899574
SMARCB1,AKT2,0.08925185506899565
AKT2,SMARCB1,0.08925185506899565
PALLD,ZFP36L1,0.08899865077433027
ZFP36L1,PALLD,0.08899865077433027
STAB2,AHNAK2,0.0885808042696149
AHNAK2,STAB2,0.0885808042696149
UTRN,DCAF4L2,0.08843011533767231
DCAF4L2,UTRN,0.08843011533767231
RYR2,KDM6A,0.0883631444106598
KDM6A,RYR2,0.0883631444106598
SHANK2,MAP3K13,0.08809237872687709
MAP3K13,SHANK2,0.08809237872687709
DNAH11,FANCA,0.08806733821199056
FANCA,DNAH11,0.08806733821199056
AFF2,NT5E,0.08791188377711344
NT5E,AFF2,0.08791188377711344
CDKN2A,NCOR1,0.08785851587684641
NCOR1,CDKN2A,0.08785851587684641
KLRG1,L1CAM,0.08767513854539943
L1CAM,KLRG1,0.08767513854539943
MAGEA8,PPP2R2A,0.08714610205240526
PPP2R2A,MAGEA8,0.08714610205240526
FLT3,CLK3,0.08703792412385108
CLK3,FLT3,0.08703792412385108
USP9X,SGCD,0.0868011114553614
SGCD,USP9X,0.0868011114553614
ALK,CASP8,0.0866661159790753
CASP8,ALK,0.0866661159790753
KDM6A,ARID1B,0.0865887203796693
ARID1B,KDM6A,0.0865887203796693
SMARCB1,RUNX1,0.08652503429281187
RUNX1,SMARCB1,0.08652503429281187
ASXL1,APC,0.08631697383075418
APC,ASXL1,0.08631697383075418
CASP8,SHANK2,0.0862603353203396
SHANK2,CASP8,0.0862603353203396
CHEK2,NR3C1,0.08610798005738146
NR3C1,CHEK2,0.08610798005738146
ASXL1,CDKN1B,0.08579121227507597
CDKN1B,ASXL1,0.08579121227507597
TTYH1,ERBB4,0.08576701252987595
ERBB4,TTYH1,0.08576701252987595
ERBB4,CTNNA1,0.08576701252987562
CTNNA1,ERBB4,0.08576701252987562
PBRM1,NPNT,0.08576067110737924
NPNT,PBRM1,0.08576067110737924
THADA,PRPS2,0.08564732587330652
PRPS2,THADA,0.08564732587330652
MLLT4,SMARCB1,0.08542727463706165
SMARCB1,MLLT4,0.08542727463706165
SGCD,GPR124,0.08541318348269542
GPR124,SGCD,0.08541318348269542
AHNAK2,UBR5,0.08534639371816602
UBR5,AHNAK2,0.08534639371816602
DNAH11,COL6A3,0.08530655151917581
COL6A3,DNAH11,0.08530655151917581
CHEK2,PPP2CB,0.08526392213760711
PPP2CB,CHEK2,0.08526392213760711
FLT3,STMN2,0.08516054639521232
STMN2,FLT3,0.08516054639521232
SMARCC1,STMN2,0.08516054639521216
STMN2,SMARCC1,0.08516054639521216
PRKCE,MAP3K13,0.08503051294575249
